Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,RQI,FZI,Reservoir_Quality,Compaction_Factor,Hydrocarbon_Potential,Normalized_Depth,Depth_Adjusted_Perm,Oil_Presence
Limestone,10.750039700150213,386.0356786301487,Fault,0.4468154684192543,1.971040774253746,2837.0,0.1881647798592186,0.00017503635810441642,4149.8988709485275,1.0775733116567499,0.8806915068216371,0.5674,136.07179366589662,0
Sandstone,10.884628799843904,1.1850101001473654,Dome,0.1348341514522116,0.078118889,2927.0,0.010360575088849598,9.518537820047826e-06,12.898395064169923,1.0801303231788049,0.010533094110704506,0.5854,0.40485483435167935,0
Shale,16.811968614598282,46.659119813948905,None,0.9012659650033024,3.703797895009907,2772.5,0.052310471403060985,3.1115018474182974e-05,784.4316578968899,1.0757445111603952,3.3381069840233035,0.5545,16.829258724598343,0
Shale,10.217973547925117,384.0024604664454,None,0.500169229,2.5005076870000003,527.0,0.19249270017955725,0.00018838637551439464,3923.7269833843,1.013975145455683,1.2506770019153635,0.1054,728.6574202399344,0
Sandstone,10.913905747383522,16.656701514837053,Fault,0.1449920420027052,1.475186989906396,3029.0,0.03879127464029221,3.554298116381659e-05,181.78967039523192,1.0830356054249124,0.21389037400235245,0.6058,5.4990761026203545,0
Sandstone,24.25073467494221,383.96254977366254,Dome,0.5953577798139739,1.1938823304632096,2800.0,0.12494291426571515,5.152129036107765e-05,9311.373919675381,1.07652385244407,0.7107871336237095,0.56,137.12948206202233,0
Shale,14.082955585116128,383.98764562686114,Anticline,0.500169229,2.5658539647403695,2741.0,0.1639613060583296,0.00011642535195638591,5407.6809585963965,1.0748525043845978,1.2833611992707838,0.5482,140.09034864168592,0
Shale,14.082955585116128,623.5097878,Dome,0.3331831554960268,2.2634213608603453,2800.0,0.20893172068100296,0.0001483578638150481,8780.860648472582,1.07652385244407,0.754133871228561,0.56,222.6820670714286,0
Shale,5.860768825458251,384.0281309353001,Anticline,0.9951813258283256,2.5658539647403695,3592.0,0.25417560839244907,0.00043368987237365597,2250.7000978846063,1.0992128000253212,2.5534899505121866,0.7184,106.91206317797887,0
Shale,10.247088988328253,963.8114070250213,None,0.3720288893702312,4.178043527291367,635.0468213782738,0.30452673429792887,0.0002971836534695796,9876.261255751255,1.0168644006273964,1.5543528931986905,0.12700936427565476,1517.701332530432,0
Shale,12.27676440575388,215.32568098208324,None,0.500169229,0.7620601295525287,2271.0,0.13150298223773538,0.00010711534235853096,2643.502655925555,1.061630710446222,0.3811590274499284,0.4542,94.81535930518858,0
Limestone,0.0403881286969109,384.2580729404912,Anticline,0.4785086131694892,2.171005139887197,2741.0,3.0627692810119163,72.77063473718844,15.519464502747535,1.0748525043845978,1.0388446586712556,0.5482,140.18900873421788,0
Limestone,5.482534979623077,384.0312119277788,Anticline,0.5910239881953218,0.4354712544772748,2741.0,0.2627980896391436,0.0004793368225025185,2105.4645526610907,1.0748525043845978,0.25737395756557885,0.5482,140.1062429506672,0
Sandstone,10.90212810945103,793.2172973179738,None,0.2627899723554192,2.887888299409844,2988.0,0.2678367062663628,0.0002456737836663062,8647.756593993057,1.0818668578175996,0.7589080863674513,0.5976,265.46763631792965,0
Limestone,25.948878153456057,617.8452852,Dome,0.3746612995126337,1.641721723267224,2800.0,0.15321815314298998,5.904615692319758e-05,16032.392023342109,1.07652385244407,0.6150895942774186,0.56,220.65903042857144,1
Sandstone,21.91241258645378,383.96723161060186,Anticline,0.6543582004072221,3.545660277787939,2741.0,0.13144123501205485,5.9984830284416795e-05,8413.648398729965,1.0748525043845978,2.320131878628687,0.5482,140.08290098890984,1
Limestone,29.904231380365623,383.95287387217905,Dome,0.069812691,2.8175604205813647,3799.0,0.11251289184264207,3.76244051925425e-05,11481.81557942998,1.10522128491208,0.19670147501587684,0.7598,101.0668264996523,0
Shale,10.498650250068415,907.7087698,Dome,0.8253151430303431,3.501609843168043,1556.0,0.2919686217676543,0.00027810110329730403,9529.716903050065,1.041827948024306,2.889931628550691,0.3112,583.3603919023136,0
Sandstone,22.54358833378031,383.9659203575414,Anticline,0.4814464104827508,2.5658539647403695,3636.0,0.1295879039046271,5.748326397108967e-05,8655.96964274149,1.100487226173452,1.2353211811471856,0.7272,105.60118821714559,0
Limestone,21.89311534721044,337.3371604194388,Fault,0.0150226742378746,2.480208479564591,2837.0,0.12325596831150544,5.629896264498984e-05,7385.361363963206,1.0775733116567499,0.03725936403051311,0.5674,118.90629553029214,0
Limestone,7.276328297489122,502.7994159440803,None,0.7738257968923308,3.3214773906769923,898.0,0.26101825837854287,0.0003587224870936812,3658.5336181949147,1.0239304166502463,2.570244888700483,0.1796,559.9102627439647,0
Limestone,18.57504132729175,383.9748614091131,None,0.4785086131694892,2.435525839508468,2772.5,0.14276315920380592,7.685751901614793e-05,7132.348919315397,1.0757445111603952,1.1654200918016528,0.5545,138.49408887614538,0
Limestone,3.028248766691965,834.5434857927513,Anticline,0.4785086131694892,2.4894835129143567,2741.0,0.5212647525472379,0.0017213405922283703,2527.2052816027126,1.0748525043845978,1.1912393032729571,0.5482,304.46679525456085,0
Shale,3.087152650260019,384.0577364912993,None,0.194236758006649,1.5827102740199468,1495.0,0.3502263796633975,0.0011344640817612284,1185.6448590619787,1.0401556809552714,0.3074205124894495,0.299,256.89480701759146,0
Limestone,21.210458828177725,932.610582959894,Dome,0.4785086131694892,2.638647166213336,2800.0,0.2082115350785102,9.816455964729287e-05,19781.09837259366,1.07652385244407,1.2626153961483462,0.56,333.07520819996216,0
Shale,10.88032999540764,822.4524367614523,None,0.500169229,2.5005076870000003,2912.0,0.27300085685991876,0.00025091229491674126,8948.553917491736,1.0797037336174695,1.2506770019153635,0.5824,282.435589547202,0
Sandstone,11.100579205527145,383.9986345705585,Anticline,0.3233201037486408,2.5658539647403695,3673.0,0.1846807663950905,0.0001663703875047666,4262.607257864759,1.1015600463021675,0.8295921700837176,0.7346,104.54632032958304,1
Shale,27.04516858353909,185.01233313357287,None,0.4472167398935514,2.341650219680654,4499.0,0.08212684544801038,3.036654964613402e-05,5003.689739631373,1.12578421353164,1.0472251772166006,0.8998,41.12299024973836,0
Limestone,12.499081122412516,383.99315511968064,Anticline,0.9493277785454594,1.0976081786315866,2741.0,0.17404131104337606,0.00013924328463737774,4799.561596292021,1.0748525043845978,1.0419899339336518,0.5482,140.092358671901,1
Limestone,10.425912952062994,318.8451071522316,Fault,0.5776691702331689,4.907443318308599,1292.0,0.17364507862083103,0.0001665514371923387,3324.251332360365,1.034609901121055,2.834878709653637,0.2584,246.78413866271796,1
Sandstone,19.64176045495329,249.9253227451241,Fault,0.1903522283603135,1.6450528865370035,2837.0,0.11200684746091483,5.702485157468091e-05,4908.973320986616,1.0775733116567499,0.3131394827228846,0.5674,88.09493223303633,0
Limestone,26.94439334460302,443.0669718478997,None,0.4785086131694892,3.058360388152102,3642.0,0.1273298219108026,4.725651837186635e-05,11938.170767471964,1.100661126000115,1.4634517879071631,0.7284,121.65485223720475,1
Shale,13.358220742941135,383.99008534723913,Fault,0.9548830387675504,2.480208479564591,957.0,0.1683508624714185,0.0001260279087395527,5129.424323169227,1.0255225831176655,2.3683090097436827,0.1914,401.2435583565717,0
Limestone,28.279775308998914,383.95545280844027,Dome,0.7153606400498028,0.050867185,2800.0,0.11569966211053621,4.091251109541857e-05,10858.173934087627,1.07652385244407,0.03638838201913173,0.56,137.12694743158582,1
Sandstone,12.48654176536048,383.9932014699897,Dome,0.037431977,4.629669261865493,2800.0,0.17412868835747364,0.00013945309408288888,4794.747147769507,1.07652385244407,0.17329767332775609,0.56,137.1404290964249,1
Limestone,11.6239939146527,797.3579507,Fault,0.7960367599017643,2.480208479564591,749.0,0.2600630344471347,0.0002237294998230432,9268.483966736747,1.019920516905077,1.974337121953478,0.1498,1064.5633520694257,1
Shale,18.06768907131772,512.9622294153975,Anticline,0.040060563,0.3496768219525742,2741.0,0.1673096682613433,9.260158706568943e-05,9268.04206640735,1.0748525043845978,0.014008250355470882,0.5482,187.1441916874854,0
Shale,15.940704952580855,383.9819237741518,Dome,0.500169229,3.317888117043565,2800.0,0.15411016179579143,9.667713081336498e-05,6120.9425540081465,1.07652385244407,1.6595055414099418,0.56,137.13640134791137,0
Sandstone,10.630242663805806,893.9147346734139,Fault,0.9734688964947392,4.871273722881318,2029.0,0.28794272261144616,0.00027087126015649943,9502.530550329971,1.0548864508903004,4.742033455537096,0.4058,440.56911516678855,1
Shale,28.84243621270917,60.27889258,Anticline,0.4874111778902902,1.0148571351219808,4287.0,0.04539377599160335,1.5738537361001766e-05,1738.590114211398,1.1195165187916605,0.4946527116201701,0.8574,14.060856678329834,0
Limestone,21.98100551612421,383.9670872933052,Anticline,0.518354791,3.539248743643207,2741.0,0.13123596532364964,5.970425931033102e-05,8439.982663804289,1.0748525043845978,1.8345865428081873,0.5482,140.08284833757943,0
Shale,11.424739417108015,383.9973053664468,Anticline,0.7899765800618004,0.3092909086255868,4766.0,0.1820415752380914,0.0001593398051298156,4387.069150683308,1.1337279116961234,0.24433257424024785,0.9532,80.570143803283,0
Shale,25.41808229888172,674.7581239121283,Dome,0.5380219631356752,3.832618883022154,2880.0,0.16178278911815472,6.364869985698032e-05,17151.057525437507,1.0787942388949383,2.062033135394438,0.576,234.29101524726678,0
Sandstone,10.789025536096037,383.99994918592097,Fault,0.4814464104827508,4.645586094352254,2592.0,0.18732861448541518,0.00017362885448614783,4142.985257626482,1.0706431843826327,2.236600749714474,0.5184,148.14812854395097,0
Limestone,6.447495941601575,384.0237246444521,Fault,0.3633234835737514,3.516141166143864,2837.0,0.24233332271731176,0.0003758564951606864,2475.991406123826,1.0775733116567499,1.2774966572204614,0.5674,135.36261002624323,0
Sandstone,3.875233357293312,384.04723593469697,Anticline,0.6941075322306689,3.850428248102416,2741.0,0.3125885313686841,0.0008066315046044455,1488.2726594704325,1.0748525043845978,2.6726112493216254,0.5482,140.11208899478183,1
Shale,29.762242937740687,383.95309363057993,Fault,0.9110501507137712,3.868059835990852,2889.0,0.11278099063774515,3.7893982276023505e-05,11427.305249330417,1.0790499568229837,3.5239964965493504,0.5778,132.90172849795084,0
Sandstone,10.579136088139421,786.7623874286453,None,0.2740207174024077,1.8220621522072231,1846.0,0.27078608350220196,0.0002559623784458054,8323.26636563711,1.0498149171608373,0.4992827780995982,0.3692,426.1984763968826,0
Limestone,19.44707692146291,994.5645815,Fault,0.4785086131694892,0.7465059957177056,4844.0,0.2245530594756503,0.00011546879789826958,19341.373919793066,1.136059104227322,0.35720954873358796,0.9688,205.31886488439307,1
Limestone,25.117116546654543,50.98580059832197,Fault,0.4785086131694892,0.6671027660772089,2837.0,0.04473725976263635,1.7811463222515128e-05,1280.616295852542,1.0775733116567499,0.3192144194371354,0.5674,17.971730912344718,0
Sandstone,8.224921130169005,95.07552854898996,Fault,0.4814464104827508,1.6496091052177242,2837.0,0.10675744004712122,0.00012979752432583822,781.988723724574,1.0775733116567499,0.7941983824067357,0.5674,33.5126995237892,0
Limestone,13.503295760550888,471.06739685548456,Anticline,0.5311525659685531,2.5658539647403695,1646.0,0.1854604382345862,0.00013734457240905466,6360.962382892407,1.0443001381187333,1.3628599172724327,0.3292,286.1891839948266,0
Shale,10.779085711647143,383.99999174986084,None,0.7016563687448438,4.7505187777576925,2557.0,0.18741497655974443,0.00017386908460820258,4139.168824343546,1.0696568112144014,3.3332317552556563,0.5114,150.17598425884273,0
Limestone,13.88063495063481,327.9326852243628,None,0.1801933868998743,1.6467475703892431,500.0,0.1526220681445575,0.00010995323246187493,4551.913891980814,1.0132544276285351,0.29673302207757685,0.1,655.8653704487256,1
Limestone,25.743611827533105,470.90119581748166,Dome,0.4785086131694892,2.638647166213336,2875.0,0.1342949882513325,5.2166335147930704e-05,12122.697594246403,1.0786521995659555,1.2626153961483462,0.575,163.79172028434144,0
Limestone,8.262897109184186,50.74046293452143,Fault,0.4785086131694892,2.480208479564591,2837.0,0.07781094472463401,9.416908342976627e-05,419.2632245003245,1.0775733116567499,1.1868011199276598,0.5674,17.885253061163706,0
Shale,16.459029155837506,331.6319414540899,Anticline,0.4659582342155147,2.5658539647403695,1854.0,0.14094696136932452,8.56350396094505e-05,5458.339793399862,1.0500361130526519,1.1955807826653,0.3708,178.87375482960618,0
Sandstone,18.32580250550551,383.97548519154816,Fault,0.3385446476334715,4.087252805220574,2837.0,0.14373081760020154,7.843084501048255e-05,7036.658908575967,1.0775733116567499,1.383717560732317,0.5674,135.3456063417512,0
Limestone,0.3773343745858615,269.4587419953261,Dome,0.533588939,1.5012955506608885,1995.0,0.8390978372926579,1.3846535455851912,101.67604588749938,1.0539423491509028,0.8010747000025643,0.399,135.0670385941484,0
Shale,21.17955798152456,968.1900080612888,None,0.022665321,4.297726943921393,4737.0,0.21230073619449322,0.00010023851129456445,20505.8364128668,1.1328624066747814,0.09740936075432738,0.9474,204.38885540664742,0
Limestone,0.1877241307941068,678.7408324619986,None,0.4003251833277884,3.740968632175807,2506.0,1.8880851887539274,8.16967979205588,127.41603280839715,1.0682211511923556,1.4976039534992855,0.5012,270.8463018603347,0
Sandstone,16.784257783690386,383.9795426459559,Dome,0.3811908029602469,2.729028820935859,2800.0,0.1501870963876573,8.948092809537115e-05,6444.81162743326,1.07652385244407,1.040280687554196,0.56,137.13555094498426,0
Shale,25.683974970412304,383.9598984231168,Dome,0.3174667436325553,0.8966317833729626,4606.0,0.12140636693602375,4.726930589049504e-05,9861.616420741382,1.1289609379236594,0.28465077250486515,0.9212,83.36081164201407,0
Shale,5.389708975105379,384.0320005554125,Anticline,0.0141902999947505,2.5658539647403695,3167.0,0.26505176323506296,0.0004917737942054295,2069.820720121181,1.0869787236238493,0.03641023750238582,0.6334,121.26049907022814,0
Limestone,27.857906445919152,604.5047922496963,None,0.3933504265636626,2.180051279690988,4436.0,0.14627000772799784,5.250574303275566e-05,16840.237948601833,1.1239179882483568,0.8575241007971086,0.8872,136.27249599857896,0
Limestone,26.635137677786403,404.18588129438245,Fault,0.4406536869274413,3.7942396176027353,2837.0,0.12231866840337155,4.5923798060704165e-05,10765.54659569331,1.0775733116567499,1.6719456765828102,0.5674,142.46946820387114,0
Sandstone,10.966918363165838,383.99919398080095,Dome,0.4814464104827508,2.182172207473736,3213.0,0.18580290470449826,0.00016942125267253492,4211.287811908927,1.0882962840268624,1.0505989763434507,0.6426,119.51422159377559,0
Sandstone,10.687496838113402,528.8237704286847,Fault,0.4814464104827508,0.001006991,2837.0,0.22087528993229208,0.00020666699909057643,5651.802374375776,1.0775733116567499,0.0004848122023384357,0.5674,186.40245697169004,0
Shale,3.222429763086656,384.0557557413025,Dome,0.4572963999545204,0.05061279270057,2800.0,0.34279545653524107,0.0010637794513382627,1237.5926979855121,1.07652385244407,0.02314504789361509,0.56,137.16276990760804,1
Sandstone,14.082955585116128,931.1893314914072,None,0.4814464104827508,2.919716969968821,2772.5,0.2553299376072542,0.00018130422698847755,13113.897996727466,1.0757445111603952,1.4056872548170622,0.5545,335.86630531700894,0
Limestone,0.9516747544809344,80.57618508995607,Fault,0.2180921284064658,0.2498098233591994,754.0,0.2889273967334542,0.014671490778321746,76.68232116249428,1.0200548223150094,0.05448155607325106,0.1508,106.86496696280646,0
Sandstone,5.940090909226605,381.88445336995824,Anticline,0.4814464104827508,2.5658539647403695,2741.0,0.2517671661025552,0.0004238439612287602,2268.4283698378604,1.0748525043845978,1.2353211811471856,0.5482,139.32304026631093,0
Limestone,20.46459484684905,383.9703880148566,Anticline,0.4785086131694892,3.2109302801739807,4541.0,0.13601190984060052,6.646205842748086e-05,7857.798423911465,1.1270300849584811,1.536457795349971,0.9082,84.55635058684355,1
Shale,6.955238751441794,838.8658200093257,Anticline,0.092947466,3.803805937919313,2741.0,0.34484177860858767,0.0004958014971622697,5834.512058588859,1.0748525043845978,0.3535541230853535,0.5482,306.04371397640483,0
Sandstone,29.394106061428143,312.80734587386536,Fault,0.1370744426854728,3.1957767282514493,2705.0,0.1024325516364463,3.484799007746028e-05,9194.692301410236,1.0738339737294,0.4380593139722711,0.541,115.6404236132589,0
Shale,13.216174796189842,210.56563836532905,None,0.9577446331172504,3.873233899351751,3543.0,0.12533446505576717,9.483414602832015e-05,2782.8722827074866,1.0977952896005978,3.7095689799119405,0.7086,59.43145310904009,0
Sandstone,23.45186967014278,383.9640964721229,Fault,0.3526165997261374,2.480208479564591,2837.0,0.12705337919111545,5.417622602298128e-05,9004.675948478356,1.0775733116567499,0.8745626806759992,0.5674,135.34159198876378,0
Limestone,0.4360240579797203,363.9838862313796,Dome,0.4785086131694892,1.258483995780808,2800.0,0.9072260262385132,1.1734528024528814,158.705731113835,1.07652385244407,0.6021954315170718,0.56,129.9942450826356,1
Limestone,21.57058329488673,335.77475017690705,Fault,0.7050769619293124,2.273470824627821,2837.0,0.12388613979405645,5.743291134061425e-05,7242.857217010756,1.0775733116567499,1.6029719020635123,0.5674,118.35556932566338,1
Sandstone,8.614942953916723,384.01034105850147,Dome,0.9522739596286872,2.638647166213336,1338.0,0.20964036391266028,0.00024334504016343923,3308.227181933095,1.0358639836607186,2.5127149850329884,0.2676,287.0032444383419,1
Shale,10.255418564942762,843.7433586479466,Dome,0.500169229,4.945749553333362,3338.0,0.2848119036485954,0.0002777184586323952,8652.94130432531,1.0918846832211362,2.4737117409178424,0.6676,252.76913081124823,1
Shale,22.04285434066033,330.6393446307489,Anticline,0.004275202,2.5658539647403695,2741.0,0.12161103884156295,5.5170277388822004e-05,7288.23491298699,1.0748525043845978,0.010969544001765957,0.5482,120.62726911008716,0
Sandstone,13.288530322437982,383.99032688996215,Anticline,0.3712857564334544,2.5658539647403695,2741.0,0.16879178824798946,0.0001270206592846319,5102.667102400134,1.0748525043845978,0.9526650301964061,0.5482,140.09132684785192,0
Shale,10.565215329764852,384.0009172126912,Anticline,0.4323379441876859,1.7285784723810864,1796.0,0.18930261030136683,0.0001791753451234014,4057.052377179289,1.048433498141547,0.7473300631163294,0.3592,213.8089739491599,0
Shale,14.082955585116128,642.6666468352272,Dome,0.3624122522268806,4.005263873864143,2800.0,0.21211707218280199,0.00015061971253178022,9050.645843416018,1.07652385244407,1.4515567012900648,0.56,229.52380244115258,0
Limestone,14.082955585116128,383.98764562686114,Dome,0.6904297570595925,2.638647166213336,2800.0,0.1639613060583296,0.00011642535195638591,5407.6809585963965,1.07652385244407,1.821800521934656,0.56,137.13844486673614,1
Sandstone,3.3276069262441954,307.1052556865926,Fault,0.4814464104827508,3.426649292286608,2837.0,0.3016527318154248,0.0009065155185137635,1021.9255759087001,1.0775733116567499,1.6497480017546458,0.5674,108.2500020044387,0
Limestone,1.626352326179792,384.08733869097324,None,0.4785086131694892,2.817027691269539,2772.5,0.48254445117384637,0.002967035146113238,624.66133673627,1.0757445111603952,1.347972013809435,0.5545,138.53465777852958,0
Shale,15.418663400721242,645.3648056760758,None,0.500169229,2.5005076870000003,2892.0,0.20314630303661277,0.0001317535105066955,9950.662709391285,1.079135209601735,1.2506770019153635,0.5784,223.1551886846735,0
Sandstone,11.174197216513171,383.9983293274873,None,0.1436027256547114,1.4308081769641343,3924.0,0.18407132964705933,0.0001647289072140589,4290.873062716916,1.1088654902874744,0.20546795410109836,0.7848,97.85890145960431,0
Sandstone,14.082955585116128,383.98764562686114,Dome,0.4814464104827508,1.661271591,2800.0,0.1639613060583296,0.00011642535195638591,5407.6809585963965,1.07652385244407,0.7998132443239184,0.56,137.13844486673614,0
Sandstone,18.19984589327603,225.53938063058075,Dome,0.2554113759827081,1.7729334622020154,1409.0,0.11053682461895573,6.073503328937185e-05,4104.781970341494,1.0378026172837536,0.4528273751068033,0.2818,160.07053273994376,1
Limestone,8.331572620525314,27.57596103296732,None,0.9204410364836187,1.807759632680665,4558.0,0.05712569336450148,6.856531889762205e-05,229.75112192694348,1.1275347581440356,1.6639361500178373,0.9116,6.050013390295595,0
Limestone,14.082955585116128,468.5173807,Fault,0.4803975881875302,0.9306503305419228,2837.0,0.18111132030230256,0.0001286032035020503,6598.109463253044,1.0775733116567499,0.4470821742382675,0.5674,165.14535801903418,0
Sandstone,14.027668454963004,650.4504520979033,Anticline,0.4814464104827508,1.164625041835583,4542.0,0.21381787627330648,0.00015242581257162338,9124.303288410183,1.1270597653625498,0.5607045459500649,0.9084,143.20793749403418,0
Shale,10.683846740566219,246.74660747118293,Fault,0.500169229,4.415927893503314,2220.0,0.15090075701184966,0.00014124197087073928,2636.20293797677,1.0602058228063878,2.2087112498131467,0.444,111.14712048251482,0
Sandstone,9.207932189436978,384.00726698282614,Dome,0.4924706226322353,2.638647166213336,878.0,0.2027768225170268,0.0002202197174623477,3535.9128746288843,1.023391260385262,1.299456212851865,0.1756,437.3659077253145,0
Shale,10.505960430696572,212.07375253236785,Fault,0.7850980089510253,0.3824488662706599,2444.0,0.14107667918497585,0.00013428251525940892,2228.0384524943934,1.0664784338847415,0.30025984343467205,0.4888,86.77322116708996,1
Limestone,23.113416632219693,99.43872990057297,Dome,0.6967410002096508,3.830681480070763,3980.0,0.0651291422369644,2.8178067861319788e-05,2298.368793570705,1.1105019893166257,2.668992845909089,0.796,24.984605502656525,1
Sandstone,4.767743005325147,686.3870822672968,Anticline,0.5984861064260061,2.239501607859772,2741.0,0.37675392026439275,0.0007902144051044529,3272.5172104254407,1.0748525043845978,1.3403105976227752,0.5482,250.41484212597476,1
Shale,11.00018193079809,383.99905412816395,Dome,0.2200099780619718,4.570338472354937,3328.0,0.18552173253165286,0.00016865333109830922,4224.059456664187,1.0915971763877685,1.0055200670385955,0.6656,115.3843311683185,0
Sandstone,25.31265131961881,383.96057085622647,Dome,0.4814464104827508,2.638647166213336,3048.0,0.12229371668020564,4.8313278263909375e-05,9719.060050565451,1.08357764821622,1.270367206703893,0.6096,125.97131589771209,0
Sandstone,8.415834655662028,384.0114209054385,Dome,0.4814464104827508,3.1248501917867184,2945.0,0.2121060817789061,0.00025203213995679535,3231.7766242260072,1.0806424531376526,1.504447908132051,0.589,130.39437042629493,1
Sandstone,6.156602618822155,384.02585671882525,None,0.4814464104827508,0.8060764937984655,2622.0,0.2479929415916929,0.000402808102042385,2364.294595170541,1.0714893710131335,0.3880826345137925,0.5244,146.46295069367858,0
Shale,7.529616189482122,384.0165594817055,None,0.485611658494485,2.456834975483455,887.0,0.22424264355438292,0.00029781417526649,2891.497303302674,1.0236338455634637,1.1930677070917781,0.1774,432.93862399290356,0
Shale,22.92767022072424,704.3369523,None,0.500169229,3.890318125296168,3979.0,0.17403633210004119,7.590667975620583e-05,16148.805366604382,1.1104727449510872,1.9458174172941098,0.7958,177.0135592611209,0
Shale,14.082955585116128,500.4772876974561,Fault,0.449953786,2.3784197689148017,2837.0,0.18718667500023126,0.00013291718053706246,7048.199414002661,1.0775733116567499,1.0701789797204602,0.5674,176.41074645662886,0
Sandstone,18.05479045899144,383.97617316985264,Anticline,0.4814464104827508,4.577134528378098,2741.0,0.14480566748112544,8.020346057741754e-05,6932.6093478271005,1.0748525043845978,2.2036449889842937,0.5482,140.0861631411356,1
Sandstone,14.082955585116128,409.40507618333686,Dome,0.2909037201689264,1.8152754294238376,2800.0,0.169300934315423,0.00012021690567167045,5765.633504211018,1.07652385244407,0.5280703755506397,0.56,146.21609863690603,0
Shale,17.129747139779354,566.0665606001357,Anticline,0.8741703216759925,0.8769325204367268,2741.0,0.18050445378671445,0.00010537485014448352,9696.577047364912,1.0748525043845978,0.7665883834783123,0.5482,206.51826362646324,0
Sandstone,21.041498566790704,383.9691043239754,Dome,0.6253971931668133,2.638647166213336,2800.0,0.13413417887660217,6.374744576809893e-05,8079.285358324838,1.07652385244407,1.6502025315073863,0.56,137.13182297284837,1
Sandstone,12.03757749611184,383.9948924379384,Dome,0.2147793993147839,1.8898136010965327,2800.0,0.17734658249409352,0.00014732746896240279,4622.368275832814,1.07652385244407,0.40589303006042193,0.56,137.14103301354945,0
Limestone,17.078938024043858,600.5403427302134,Dome,0.7050816308353353,3.758709397529715,2800.0,0.18619598440341154,0.00010902082093235741,10256.591294427371,1.07652385244407,2.6501969518463517,0.56,214.47869383221908,1
Shale,14.032460261239908,899.2461431565714,Anticline,0.8550607297172208,3.842006113118668,2540.0,0.2513633926920574,0.00017912995156406516,12618.635768917842,1.069178043614142,3.285148550661271,0.508,354.03391462857144,0
Shale,24.74420843939492,383.96161960899735,Anticline,0.500169229,2.420265595761036,667.0,0.12369062182390969,4.998770606336452e-05,9500.826348332695,1.0177204295320335,1.2105423770070232,0.1334,575.6546021124398,1
Shale,4.556585170098908,421.7147204,Dome,0.6765833704198766,0.809434117,2800.0,0.30207812870446415,0.0006629484963580897,1921.5790409870474,1.07652385244407,0.5476496630126967,0.56,150.61240014285715,1
Shale,18.88885034815778,75.58698300057884,Fault,0.6802464906985235,1.7322468884433322,3186.0,0.06281312360024574,3.325407446323057e-05,1427.75121016668,1.0875227398856357,1.1783548668870134,0.6372,23.72472787212142,0
Shale,25.627741846618186,862.0821474894102,Dome,0.989541757120082,2.638647166213336,3724.0,0.18211629381402225,7.106216962227367e-05,22093.21872643683,1.1030405128877556,2.61105155327467,0.7448,231.49359492196837,0
Limestone,14.082955585116128,294.06272391399364,Fault,0.4785086131694892,2.480208479564591,2837.0,0.14348375415404768,0.00010188468839999151,4141.272280119038,1.0775733116567499,1.1868011199276598,0.5674,103.65270493972281,0
Shale,18.57717096160745,186.22640600934704,Anticline,0.500169229,3.440865160133415,870.0,0.09941696253449943,5.351566325139587e-05,3459.5597820013613,1.023175677378447,1.7210148742368918,0.174,214.05334024062878,0
Limestone,15.017426683448962,383.9846789100054,None,0.4785086131694892,2.435525839508468,2772.5,0.15877745483244723,0.00010572880306280395,5766.461763098697,1.0757445111603952,1.1654200918016528,0.5545,138.49762990442034,1
Limestone,11.346735457300344,218.0068750519304,Anticline,0.1452761169538045,4.144072093558999,3838.0,0.1376351238830667,0.00012129931503295428,2473.6663390869844,1.1063569897335968,0.6020347021288746,0.7676,56.802208194875035,0
Limestone,17.16515885351309,710.3193183275538,None,0.2094145895952853,4.755909054248523,2772.5,0.20199124578361882,0.00011767513922090996,12192.743935811593,1.0757445111603952,0.9959567427479559,0.5545,256.20173789992924,0
Shale,10.521900186979689,196.51204388714905,Dome,0.2462047685087816,2.638647166213336,1640.0,0.13569915571026828,0.0001289682978348236,2067.6801113199544,1.044135143091006,0.649647514733907,0.328,119.82441700435918,0
Limestone,14.082955585116128,802.9629058,Fault,0.4785086131694892,0.0433962079793759,2837.0,0.23709941621643948,0.00016835913085391183,11308.090938877185,1.0775733116567499,0.020765459297025883,0.5674,283.0323954176948,0
Shale,3.1013402160587966,384.0575247214375,None,0.331053678518681,1.993161035556043,1894.0,0.34942428238512985,0.0011266880059653066,1191.0930466985897,1.0511427917974177,0.6598432927009316,0.3788,202.77588422462384,0
Sandstone,11.384494259930456,175.2721196247516,Fault,0.4814464104827508,1.8648310637293848,4632.0,0.12320524487170802,0.00010822197460746985,1995.384439793829,1.1297342050270267,0.8978162217892421,0.9264,37.83940406406555,0
Limestone,10.75073664394327,384.0001133611436,Anticline,0.1538265767235525,2.5658539647403695,2457.0,0.1876619447925554,0.00017455728942842262,4128.284089990016,1.066843606628018,0.3946965317685658,0.4914,156.28820242618787,1
Limestone,3.1965374164833893,384.0561283449492,Fault,0.169067061,3.8751871327159697,3744.0,0.34418116608658783,0.001076731228959717,1227.649784284377,1.1036216310056015,0.655166499353306,0.7488,102.57909410922787,0
Sandstone,24.713021873973688,383.9616778420641,Fault,0.4583991069451001,2.480208479564591,974.0,0.12376865221134556,5.008236258702602e-05,9488.853343278568,1.0259818022244025,1.136925352070073,0.1948,394.21116821567153,0
