Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,Oil_Presence
Sandstone,7.097037756333001,1.1850101001473654,Dome,0.1348341514522116,0.078118889,2927.000000000001,0
Shale,16.811968614598282,46.659119813948905,None,0.9012659650033024,4.5917778858228315,2213.0,0
Shale,21.984497589230656,464.1189635467597,None,0.4204020537450624,3.5682942362862393,527.0,0
Sandstone,15.369727485559379,16.656701514837053,Fault,0.1449920420027052,1.475186989906396,3029.0000000000005,0
Sandstone,24.25073467494221,631.1085906022258,Dome,0.5953577798139739,1.1938823304632096,2964.0,0
Shale,21.057146134297284,263.558877592587,Anticline,0.680910262306926,2.873584684742015,2916.4,0
Shale,13.472959050358273,623.5097878,Dome,0.3331831554960268,2.2634213608603453,2811.0,0
Shale,5.860768825458251,297.6772034028156,Anticline,0.9951813258283256,3.3459247050139584,3592.0,0
Shale,10.247088988328253,963.8114070250213,None,0.3720288893702312,4.178043527291367,1770.8402210406805,0
Shale,12.27676440575388,215.32568098208324,None,0.5096875881559546,0.7620601295525288,2271.0,0
Limestone,0.0403881286969109,700.2377677875293,Anticline,0.8565795022245519,2.171005139887197,3146.399999999999,0
Limestone,5.482534979623077,443.3462719927516,Anticline,0.5910239881953218,0.4354712544772748,2912.7999999999997,0
Sandstone,16.136421295537378,793.2172973179738,None,0.2627899723554192,2.887888299409844,2988.0,0
Limestone,25.948878153456057,617.8452852,Dome,0.3746612995126337,1.641721723267224,3297.5,1
Sandstone,21.91241258645378,357.35642437551473,Anticline,0.6543582004072221,3.545660277787939,4018.0000000000005,1
Limestone,29.904231380365623,764.6579673703475,Dome,0.069812691,2.8175604205813647,3799.000000000001,0
Shale,13.306775187304956,907.7087698,Dome,0.8253151430303431,3.501609843168043,1556.0,0
Sandstone,22.54358833378031,200.15165003841807,Anticline,0.4794902369247835,2.402981393117202,3636.0,0
Limestone,21.89311534721044,337.3371604194388,Fault,0.0150226742378746,1.7708450990323887,2035.3368219297388,0
Limestone,7.276328297489122,502.7994159440803,None,0.7738257968923308,1.3783836624059949,898.0,0
Limestone,18.57504132729175,657.2149295474826,None,0.6081531947823984,2.0782305522705067,2475.6,0
Limestone,3.028248766691965,834.5434857927513,Anticline,0.3353053585215534,2.4894835129143567,2974.7999999999997,0
Shale,3.087152650260019,531.3811900523541,None,0.194236758006649,3.951191468294947,1495.0,0
Limestone,21.210458828177725,932.610582959894,Dome,0.5889340491873002,2.311451132014819,2465.6,0
Shale,18.282525531647472,822.4524367614523,None,0.5355052407686924,3.042113566330108,2912.000000000001,0
Sandstone,18.11823542032602,487.78038342856945,Anticline,0.3233201037486408,2.4747670908574486,3673.0000000000005,1
Shale,27.04516858353909,185.01233313357287,None,0.4472167398935514,4.670972209542769,4499.0,0
Limestone,12.499081122412516,369.7164667563425,Anticline,0.9493277785454594,1.0976081786315866,2736.3999999999996,1
Limestone,19.19325604711268,318.8451071522316,Fault,0.5776691702331689,4.907443318308599,1292.0,1
Sandstone,19.64176045495329,249.9253227451241,Fault,0.1903522283603135,1.6450528865370033,1029.0,0
Limestone,26.94439334460302,443.0669718478997,None,0.48349343138278483,3.058360388152102,3642.0000000000005,1
Shale,13.358220742941135,502.9750036213445,Fault,0.9548830387675504,2.561542489583775,957.0,0
Limestone,28.279775308998914,641.3629535117722,Dome,0.7153606400498028,0.05086718500000001,2733.0,1
Sandstone,12.48654176536048,707.8247035766694,Dome,0.037431977,4.629669261865493,2474.8,1
Limestone,11.6239939146527,797.3579507,Fault,0.7960367599017643,1.7708436983319635,749.0,1
Shale,18.06768907131772,512.9622294153975,Anticline,0.040060563,0.3496768219525742,2999.9999999999995,0
Shale,15.940704952580855,271.6857464418211,Dome,0.4400736439559568,3.317888117043565,3538.399999999999,0
Sandstone,14.562542312994827,893.9147346734139,Fault,0.9734688964947392,4.871273722881318,2029.0,1
Shale,28.84243621270917,60.27889258,Anticline,0.4874111778902902,1.0148571351219808,4287.0,0
Limestone,21.98100551612421,426.6397720300028,Anticline,0.518354791,3.539248743643207,3014.666666666666,0
Shale,12.731747652940246,542.4816514773169,Anticline,0.7899765800618004,0.3092909086255868,4766.0,0
Shale,25.41808229888172,674.7581239121283,Dome,0.5380219631356752,3.832618883022154,2880.0000000000005,0
Sandstone,9.929234693486395,547.7764896102666,Fault,0.6821982229694693,4.645586094352254,2592.0,0
Limestone,6.447495941601575,483.0285575569968,Fault,0.3633234835737514,3.516141166143864,634.0017049778954,0
Sandstone,3.875233357293312,339.2922323928877,Anticline,0.6941075322306689,3.850428248102416,1987.0000000000002,1
Shale,29.762242937740687,851.3561780592992,Fault,0.9110501507137712,3.868059835990852,2889.0,0
Sandstone,17.106042731903994,786.7623874286453,None,0.2740207174024077,4.391338698941398,1846.0,0
Limestone,19.44707692146291,994.5645815,Fault,0.7599657279601322,0.7465059957177056,4844.0,1
Limestone,25.117116546654543,50.98580059832197,Fault,0.5333614464867996,0.6671027660772089,1162.0107678007118,0
Sandstone,8.224921130169005,95.07552854898996,Fault,0.8366531276266775,1.6496091052177242,2728.2,0
Limestone,13.503295760550888,471.06739685548456,Anticline,0.5311525659685531,3.3871196266592274,1646.0,0
Shale,19.979048698943906,643.8694292737924,None,0.7016563687448438,4.7505187777576925,2557.0,0
Limestone,13.88063495063481,327.9326852243628,None,0.1801933868998743,1.6467475703892431,500.0,1
Limestone,25.743611827533105,470.90119581748166,Dome,0.3857345240564624,2.8780166899866373,2875.0000000000005,0
Limestone,8.262897109184186,50.74046293452143,Fault,0.2528184369643446,1.9122482702284263,2482.4579342093325,0
Shale,16.459029155837506,331.6319414540899,Anticline,0.4659582342155147,3.5458662657979474,1854.0,0
Sandstone,18.32580250550551,175.3126346253916,Fault,0.3385446476334715,4.087252805220574,1776.4050024726873,0
Limestone,0.3773343745858615,269.4587419953261,Dome,0.533588939,1.5012955506608885,1995.0,0
Shale,21.17955798152456,968.1900080612888,None,0.022665321,4.297726943921393,4737.0,0
Limestone,0.1877241307941068,678.7408324619986,None,0.4003251833277884,3.740968632175807,2506.0,0
Sandstone,16.784257783690386,675.7597692795549,Dome,0.3811908029602469,2.729028820935859,550.0,0
Shale,25.683974970412304,920.6328258829842,Dome,0.3174667436325553,0.8966317833729625,4606.0,0
Shale,5.389708975105379,297.6772034028156,Anticline,0.0141902999947505,3.2459539246219644,3167.000000000001,0
Limestone,27.857906445919152,604.5047922496963,None,0.3933504265636626,1.7184247199020162,4436.0,0
Limestone,26.635137677786403,404.18588129438245,Fault,0.4406536869274413,3.7942396176027353,1467.5247867384185,0
Sandstone,15.897955450179362,768.5379258403766,Dome,0.4793626609533999,2.182172207473736,3212.9999999999995,0
Sandstone,10.687496838113402,528.8237704286847,Fault,0.9344306600118266,0.001006991,1595.0,0
Shale,3.222429763086656,242.3434156701626,Dome,0.4572963999545204,0.05061279270057,2299.5,1
Sandstone,22.23261675200008,931.1893314914072,None,0.4923184605422957,2.919716969968821,2555.8,0
Limestone,0.9516747544809344,80.57618508995607,Fault,0.2180921284064658,0.24980982335919943,754.0,0
Sandstone,5.940090909226605,381.88445336995824,Anticline,0.4456211154626235,2.962187620334614,2172.2,0
Limestone,20.46459484684905,182.51130848395377,Anticline,0.631498836751241,3.2109302801739807,4541.0,1
Shale,6.955238751441794,838.8658200093257,Anticline,0.092947466,3.8038059379193134,2999.9999999999995,0
Sandstone,29.394106061428143,312.80734587386536,Fault,0.1370744426854728,3.1957767282514493,2705.0,0
Shale,13.216174796189842,210.56563836532905,None,0.9577446331172504,4.670972209542769,3543.000000000001,0
Sandstone,23.45186967014278,732.7886605997248,Fault,0.3526165997261374,1.9382689480617084,3143.0,0
Limestone,0.4360240579797203,363.9838862313796,Dome,0.6267664521855227,1.258483995780808,3570.7500000000005,1
Limestone,21.57058329488673,335.77475017690705,Fault,0.7050769619293124,2.273470824627821,2585.000979362364,1
Sandstone,8.614942953916723,706.1297524021352,Dome,0.9522739596286872,1.9120734691724413,1338.0,1
Shale,10.255418564942762,843.7433586479466,Dome,0.41943987648995046,4.945749553333362,3338.0,1
Shale,22.04285434066033,330.6393446307489,Anticline,0.0042752020000000005,4.54592875734095,2842.4999999999995,0
Sandstone,13.288530322437982,559.7253238890952,Anticline,0.3712857564334544,3.869954967432629,924.1999999999999,0
Shale,13.420302308634055,594.7949178622754,Anticline,0.4323379441876859,1.7285784723810864,1796.0,0
Shale,15.011469556924174,642.6666468352272,Dome,0.3624122522268806,4.005263873864143,3473.0,0
Limestone,17.320520548965305,725.8103171611831,Dome,0.6904297570595925,1.8920423003401414,1706.2,1
Sandstone,3.3276069262441954,307.1052556865926,Fault,0.9344306600118266,3.426649292286608,2161.0,0
Limestone,1.626352326179792,538.1696039832857,None,0.5090702383416926,2.8170276912695393,3530.4,0
Shale,15.418663400721243,645.3648056760758,None,0.510353543053064,1.8671027412232155,2892.0000000000005,0
Sandstone,14.346608521359446,271.343087295677,None,0.1436027256547114,1.2372795423694205,3924.0,0
Sandstone,18.498768558358975,595.0737941704205,Dome,0.31561725929521045,1.661271591,3366.2,0
Sandstone,18.19984589327603,225.53938063058075,Dome,0.2554113759827081,1.7729334622020154,1409.0,1
Limestone,8.331572620525314,27.57596103296732,None,0.9204410364836187,1.807759632680665,4558.0,0
Limestone,10.69705422905264,468.5173807,Fault,0.4803975881875302,0.9306503305419229,2433.4999999999995,0
Sandstone,14.027668454963004,650.4504520979033,Anticline,0.5331320505993339,1.164625041835583,4542.0,0
Shale,7.066872656117168,246.74660747118293,Fault,0.4104823677916935,4.415927893503314,2220.0,0
Sandstone,9.207932189436978,706.1297524021352,Dome,0.4924706226322353,1.6058565525006043,878.0,0
Shale,10.505960430696572,212.07375253236785,Fault,0.7850980089510253,0.3824488662706599,2444.0,1
Limestone,23.113416632219693,99.43872990057297,Dome,0.6967410002096508,3.830681480070763,3980.0,1
Sandstone,4.767743005325147,686.3870822672968,Anticline,0.5984861064260061,2.239501607859772,971.5,1
Shale,16.182464399908277,610.6222412120505,Dome,0.2200099780619718,4.570338472354937,3328.0000000000005,0
Sandstone,25.31265131961881,594.0726394305048,Dome,0.41841816562438916,1.9593075796863804,3048.0,0
Sandstone,8.415834655662028,602.8348175437242,Dome,0.31636275293264665,3.1248501917867184,2945.0,1
Sandstone,6.156602618822155,526.693229519686,None,0.720124379940657,0.8060764937984655,2622.0,0
Shale,7.529616189482121,531.3811900523541,None,0.485611658494485,3.951191468294947,887.0,0
Shale,22.92767022072424,704.3369523,None,0.8819596764854412,3.8903181252961674,3979.000000000001,0
Shale,16.64013027137106,500.4772876974561,Fault,0.449953786,2.3784197689148017,2028.4589125532866,0
Sandstone,18.05479045899144,372.9770692881356,Anticline,0.421817488530731,4.577134528378098,2139.6000000000004,1
Sandstone,13.490210112722616,409.40507618333686,Dome,0.2909037201689264,1.8152754294238376,2443.7999999999997,0
Shale,17.129747139779354,566.0665606001357,Anticline,0.8741703216759925,0.8769325204367268,2991.7790898351523,0
Sandstone,21.041498566790704,349.7326231531206,Dome,0.6253971931668133,1.1483534631542291,1126.9226627076382,1
Sandstone,12.03757749611184,707.8247035766694,Dome,0.2147793993147839,1.8898136010965327,2180.2000000000003,0
Limestone,17.078938024043858,600.5403427302134,Dome,0.7050816308353353,3.758709397529715,3297.5,1
Shale,14.032460261239908,899.2461431565714,Anticline,0.8550607297172208,3.842006113118668,2540.0,0
Shale,24.74420843939492,565.240428634596,Anticline,0.8435487928283237,2.420265595761036,667.0,1
Shale,4.556585170098908,421.7147204,Dome,0.6765833704198766,0.809434117,2734.0,1
Shale,18.88885034815778,75.58698300057884,Fault,0.6802464906985235,1.7322468884433322,3186.0,0
Shale,25.627741846618186,862.0821474894102,Dome,0.989541757120082,0.2833365443885993,3723.9999999999995,0
Limestone,19.518679056338957,294.06272391399364,Fault,0.2947248775822108,2.12195840540744,3263.8,0
Shale,18.57717096160745,186.22640600934704,Anticline,0.5492978288530079,3.440865160133415,870.0,0
Limestone,15.017426683448962,554.1267378342126,None,0.5602371729090686,3.25621188790358,2913.333333333333,1
Limestone,11.346735457300344,218.0068750519304,Anticline,0.1452761169538045,4.144072093558999,3838.0000000000005,0
Limestone,17.16515885351309,710.3193183275538,None,0.2094145895952853,4.755909054248523,1819.8258339320723,0
Shale,18.313642239452406,196.51204388714905,Dome,0.2462047685087816,1.321586450540196,1640.0,0
Limestone,19.41679608637974,802.9629058,Fault,0.7408763850136038,0.0433962079793759,3998.4999999999995,0
Shale,3.1013402160587966,531.3811900523541,None,0.331053678518681,3.951191468294947,1894.0,0
Sandstone,8.682412249041231,175.2721196247516,Fault,0.8866131428716211,1.8648310637293848,4632.0,0
Limestone,12.691474614475428,570.0224126049959,Anticline,0.1538265767235525,3.532957151859141,2457.0,1
Limestone,3.1965374164833893,483.0285575569968,Fault,0.169067061,3.87518713271597,3744.0,0
Sandstone,24.713021873973688,481.5377610206614,Fault,0.4583991069451001,1.610045562082348,974.0,0
Sandstone,6.531375389344546,286.5134269381637,Anticline,0.47972890077452524,2.051891877,4443.000000000001,0
Sandstone,2.021306145657772,671.0323710717479,Fault,0.5429424057977258,1.3584493533344535,670.0,0
Shale,20.08070952722245,234.308260124442,Dome,0.3307391435659652,2.1815281547858216,2734.0,0
Limestone,29.73169526217261,655.9628475709984,Dome,0.5761023148489587,1.4192912457208768,3171.2,1
Limestone,3.696977271489745,804.8370556373426,Dome,0.2889378505717169,4.183195087034832,3297.5,0
Sandstone,15.986850497049614,831.9922942675975,None,0.41779019348023433,1.6788444960589537,3577.0,0
Limestone,0.2863005920167993,466.73537545007605,Fault,0.8078933569345047,1.3860933646120392,1831.9999999999998,1
Limestone,20.56110017927528,447.3679253329498,Fault,0.9839775774078608,4.111948157875426,3273.000000000001,0
Limestone,3.756900768862402,254.65901174535807,None,0.5085888839832913,0.8376677548633726,3012.728729668903,0
Shale,15.735017226569294,819.3110913394403,None,0.7887494790012712,4.670972209542769,4713.0,0
Sandstone,19.63365473028305,253.00198695077665,Dome,0.4282379065036418,0.7787657029596989,3220.8,1
Shale,16.12078988849758,353.0835055850484,Dome,0.4848644621302745,1.3907059391453729,1318.0,0
Limestone,8.721669228619952,367.62936996876505,Anticline,0.49654832411185074,3.4079166005375967,4642.0,0
Sandstone,22.612022112840137,360.70798106593554,Dome,0.8014432687281142,4.320941812774178,3640.0,1
Sandstone,20.451745512370263,650.8403309780059,Anticline,0.6874153330188532,0.44059272263902044,4018.0000000000005,1
Sandstone,9.38139885424374,234.359701938353,Fault,0.4165345061206146,2.432502070513568,3145.0000000000005,0
Shale,13.571002776197108,481.8634097756558,Dome,0.2093481159678516,2.017515193473467,1644.9999999999998,0
Sandstone,13.652725988494145,551.872279067937,Fault,0.5531767061367565,1.0400190521265058,2537.6,0
Limestone,14.359346116515743,908.7021270618058,Dome,0.7836074487998993,3.863743942499193,3344.0000000000005,1
Shale,18.22415261725708,297.6772034028156,Anticline,0.4593452030587438,3.2459539246219644,4089.0,0
Limestone,17.233102676166173,541.6433487055289,Dome,0.5517941777207018,4.022709005061478,3249.0,0
Limestone,10.948445340151029,592.0876168320481,None,0.1413149734027567,1.3929152364957542,3207.0000000000005,0
Shale,19.476863386228903,850.3422077950588,Anticline,0.20470684404927017,3.733429713215803,2916.0,1
Limestone,23.55020508624786,993.3927259166404,Fault,0.1335289733121401,1.7708496224995933,2423.1404244075147,0
Shale,26.86932459191505,920.6336172,Dome,0.9110212987647948,3.8556813560023593,934.0,1
Shale,15.946314719701192,672.2201236207362,Dome,0.5472927643469817,2.5954962088109186,3172.2,0
Sandstone,13.90050537191859,508.829745538702,None,0.5033063022281585,1.7974264064154863,1583.0,0
Limestone,16.235859179190662,261.25692799053303,None,0.2352049930977313,1.951480366533843,1476.0,0
Shale,21.397076042500103,177.94433614481707,None,0.8628000341287271,4.512583562102894,2740.0,0
Sandstone,3.1619080448742007,683.7052445,Anticline,0.36508599083798243,2.2776310256817878,1864.0000000000002,0
Limestone,23.39964980731633,452.8222377768498,None,0.6329886141924184,3.8825270873333535,1457.0,0
Shale,28.88873983945889,697.2962408367299,Fault,0.3908005534601052,3.8020837189826375,1346.0,0
Sandstone,8.594212132337509,624.9726542686342,Dome,0.6101948316486301,1.7842757656897834,726.0,1
Shale,6.731075271,374.7066665409151,None,0.6615192818109894,4.383970732724636,2739.0,0
Sandstone,20.04009752229042,491.11581882275385,Fault,0.7531525089812836,4.942435725169205,1606.0,1
Shale,24.202726913673786,512.6989926777045,Anticline,0.7050212594968588,2.7260036757678168,4828.0,0
Shale,9.486453676899902,512.6988057934744,Anticline,0.8050721608281025,4.700046630936631,2802.0000000000005,0
Shale,8.006978642963155,167.87312345639836,Fault,0.9055425836495654,1.897484165568069,3518.0,0
Shale,4.568707412029658,701.7891249138338,Dome,0.8132842131676772,3.4719763167114936,2734.0,0
Shale,26.95065825502996,311.8824088664755,Anticline,0.20470684404927017,3.7334297132158034,1265.0,0
Limestone,4.060663049198522,677.7893021655275,Fault,0.2050813577663749,1.8282808730592808,1589.0,0
Sandstone,16.624338450466947,542.0538673355446,None,0.4550016185279725,2.4672949686097025,2373.0,0
Sandstone,16.46567992783183,214.68184063841696,None,0.1868807120505552,0.1994259074316601,3121.0000000000005,0
Shale,5.227302049361386,357.265177,Anticline,0.174555495356965,2.1700570565531443,2991.764222209859,0
Shale,20.47957815132597,762.8614335504442,None,0.0508326642133486,2.050312242392853,1955.75,0
Limestone,3.071012537496279,476.0753395517942,None,0.380599119888637,0.8861763707014619,4421.0,0
Shale,17.105698376075786,643.8694292737923,None,0.1330040209876578,4.4532015876560935,4321.000000000001,0
Sandstone,7.097037756333001,914.5259293842932,Dome,0.2214519404267094,4.226558906650523,3467.0000000000005,0
Limestone,14.77205277613007,250.43070759253067,Fault,0.222043776,3.0477797095988004,3528.000000000001,0
Shale,28.66918385170265,616.6784180180538,Dome,0.41943987648995046,0.8593321724696233,1320.0,0
Shale,16.91470888514132,691.7346231702483,Dome,0.2494512669524323,3.0889602110454994,4899.0,1
Sandstone,17.99313944911494,436.8651224091846,Anticline,0.4000396444040072,4.784399727719853,2754.3333333333335,0
Limestone,3.788134113231956,534.3945120586019,Fault,0.7599660658765202,3.3462894185368337,4802.000000000001,1
Shale,9.673494291,415.5966677506409,Anticline,0.5762766942809783,4.611407055974086,3029.9999999999995,0
Shale,20.52985951,339.8344463822418,Dome,0.901267581,1.0703971072813403,2734.0,0
Limestone,22.682164576897396,730.7918246329548,None,0.5132838230409719,2.4618190435119036,1036.0,0
Sandstone,11.797844552976455,605.676320274691,Dome,0.3050197578583074,1.1168194044316826,2728.0,1
Sandstone,18.410495631862307,485.62984031165985,None,0.7989559602259164,0.4043630192375014,3705.3999999999996,0
Sandstone,26.51286046374096,582.1988303147955,Fault,0.8866131428716211,1.7290563851691123,2523.2811293120094,0
Shale,14.870723106861416,576.9873994591842,Anticline,0.3377349354815543,4.212574593493283,2842.4999999999995,0
Sandstone,14.482075613287465,13.050455304578351,Anticline,0.6015346226306262,4.566131607080588,769.0,0
Sandstone,11.63502808713283,122.34330613622036,Dome,0.8595595326534653,1.5855499101508015,3608.0,1
Sandstone,15.369727485559379,381.5042369866597,Fault,0.0511595141962712,1.8483298874709213,4308.000000000001,1
Limestone,15.758160687632923,954.6951461927464,Fault,0.5098774739540961,3.350844444483607,4646.0,0
Shale,18.759553891188503,339.62059578955325,Fault,0.6088861831192705,3.1466755742602865,1062.2,0
Shale,19.775222844141208,155.66093911686357,Fault,0.7243820515166337,1.2035577943637716,2330.75,0
Shale,28.015978285387465,352.99504749322006,Fault,0.654603861186828,2.349206169358849,1023.0000000000001,0
Limestone,7.704274069007191,117.28391751254549,Anticline,0.6452679472473328,4.426283738993217,2866.0000000000005,0
Shale,22.440482300982072,851.3561780592992,Fault,0.4413241709850946,3.785665958591861,1512.0,0
Sandstone,16.748775243188387,19.24971362806701,Dome,0.6635722865579522,0.8200526398874308,686.0,1
Shale,17.010369762605166,742.8587202110574,None,0.2872442351781955,4.821007428881779,3699.0,0
Sandstone,17.38790182238022,669.6618475240363,Fault,0.089819353,0.8544817410607446,1029.0,0
Limestone,17.236319240676163,179.0835197072847,Anticline,0.9877158687446708,2.868531849024674,2088.0,1
Shale,29.74360703528376,734.6492577135955,None,0.2548178179647618,2.609076615256803,841.0,0
Sandstone,15.823867581257586,83.25982093,Fault,0.534656032464258,1.915434565572584,1940.8,1
Limestone,16.424144695869558,369.7164667563425,Anticline,0.5291235390207832,2.8118349930000006,2736.4,0
Limestone,16.21411892342071,570.4324552671173,Dome,0.7686638305086043,2.12104644792993,4752.0,1
Sandstone,15.68668305642246,430.3759909169622,Fault,0.6172564951614075,4.243596644638071,2477.3999999999996,1
Limestone,1.5826984449627246,803.9277907593271,None,0.8892777088335996,1.8739330730163208,1923.0,0
Limestone,11.22917980218974,474.21157514296806,None,0.48152982810727346,3.8329455593045085,3013.0095501238384,0
Limestone,22.284938293970708,273.3216920936054,Anticline,0.6604244281443521,0.1758027237342108,2874.0,1
Sandstone,9.394896054893312,259.2420671318944,Fault,0.5048908142789611,4.800092090129278,2139.0,0
Shale,12.681077085815184,734.6489168044192,None,0.500169229,1.9574886914263325,4538.0,0
Sandstone,17.426000799893586,786.7571122541374,None,0.7600358554624315,3.6987783049831098,3578.5000000000005,1
Limestone,17.080038957216754,518.3892534796458,Fault,0.8732116596934296,4.507553785670867,3260.0,1
Shale,25.36653586490699,926.6732808907968,None,0.6913463413275371,3.740512826584742,1949.5,0
Limestone,15.209988604300422,378.8164883979992,Dome,0.058876603,4.217448777970051,641.0,0
Sandstone,12.844655190903596,283.85099698137157,Anticline,0.1099648281317061,2.2600637334698863,1923.0,0
Sandstone,25.16913290022204,899.8750597247669,None,0.1102870684236649,3.4073748983479386,1752.9999999999998,0
Shale,10.29896248306067,651.5411158427098,None,0.8145787260026688,3.983616816546824,2931.2,0
Shale,4.937978210987241,881.6629059555261,Fault,0.4867079448557909,1.1614921815746282,4982.999999999999,1
Limestone,14.982897723855555,671.6065993930844,None,0.32879183681774965,2.0520804771326446,4844.0,1
Sandstone,19.334551845617817,426.1951059257646,None,0.3050186488594681,3.398001959125418,3911.0,0
Sandstone,10.643614569755066,519.1200519753465,Anticline,0.194556161,2.729016378476207,2932.4,0
Limestone,4.681074340199308,137.5855540970923,None,0.3735485541413044,2.104148431988099,2937.2499999999995,0
Shale,5.237695537415592,936.2119564085102,Dome,0.6432739938102959,4.956520297055555,4451.0,0
Limestone,16.294721809324436,537.6979027767064,Anticline,0.8037054240166173,3.897890103746435,3276.4,1
Limestone,12.33819596841476,573.3181074754714,None,0.5206190177714404,1.1552730977275394,828.0,0
Limestone,19.7501826368245,653.1588749016024,Dome,0.379213415,2.7665485614913186,631.0,0
Sandstone,5.246636437052511,390.2335290075098,None,0.6656465961444752,1.4413067153679138,3635.2,0
Shale,20.673632714872745,793.2151509634158,Dome,0.3043943525519966,4.504471041176615,4931.0,0
Shale,25.066206736311223,246.5924993428372,Fault,0.9167675026668848,3.4680429724191795,3423.998564311359,0
Sandstone,20.100976134227004,953.3709406222512,Dome,0.777901494,0.8171007356747726,1095.0,1
Limestone,5.966751088140522,833.5734318416273,Anticline,0.6468795433192011,3.387127596064449,1954.0,1
Sandstone,5.828207130054043,398.6084310663112,Dome,0.4820148928923041,3.718788810705049,2278.5,0
Sandstone,21.353338349728485,234.35970437736464,Fault,0.4930154617009376,2.8678804387600803,2792.000000000001,0
Limestone,20.23845133998739,824.3558196257331,Dome,0.7498764545979597,1.6162561794921817,4808.0,0
Sandstone,3.1358366362708265,842.8522492785387,Dome,0.977435664668798,1.218130934678938,2667.0836910468847,1
Shale,24.23596937051944,410.02560426106146,Anticline,0.4041096035586599,2.777679099653037,1420.0,0
Shale,3.941588454746866,752.3073090819179,Fault,0.5301503202879133,3.6176846764798256,4673.0,0
Shale,6.692590035869246,512.6988057934744,Anticline,0.5194477378123405,3.324283133131131,3806.0,0
Sandstone,15.167505078212606,894.7032754776209,None,0.2905792289046622,1.3311393350498353,997.0,0
Limestone,24.54901528318145,182.51130848395377,Anticline,0.631498836751241,2.4454645144675164,1603.0,1
Shale,16.644773895099185,380.2999035151394,Fault,0.4501898259776145,1.1169701502660343,4204.000000000001,0
Limestone,15.83502112683822,974.7152305320108,None,0.42146564815041954,0.40379545,3367.6666666666665,1
Sandstone,14.665597214260917,586.4361537250347,Dome,0.5555327071561967,1.7130141821923095,4007.0000000000005,0
Limestone,3.0758759468340413,325.8959701832596,Dome,0.8980678571732823,1.2211266679968906,3297.5,1
Limestone,10.32924099959878,346.1051999947523,Anticline,0.0140812855048785,4.130551646787952,3499.0,0
Shale,22.056086283714734,651.1518874532363,None,0.9738402649752148,3.7940656654665417,1934.0,0
Shale,5.578845226722531,359.14912356413845,Fault,0.2458875864733777,3.3499793676463923,3423.9989301055944,0
Shale,22.57037107595868,589.5415566439649,Fault,0.3845837928602181,0.8339585902496177,2096.4,0
Sandstone,17.644311201887945,384.73079633252553,Dome,0.3265654549588483,4.174135490042701,2278.5,0
Shale,4.042417953927222,851.3561780592992,Fault,0.8355369613800863,2.221965635145653,591.0,0
Sandstone,8.014322096119479,779.7968724124082,Fault,0.2019051205151908,4.997590657077265,4559.0,0
Shale,11.315363753527306,102.78875535739252,Anticline,0.8667837779383459,4.212574593493283,2842.4999999999995,0
Sandstone,15.51507484458808,496.62557244730334,Fault,0.6805492046640075,0.4439263784706704,4286.0,0
Sandstone,2.9995574245133003,422.06153220842367,Anticline,0.38685413741499924,3.7475175959087133,2647.4,0
Limestone,9.929758428,362.02122895397696,None,0.4085487324756647,0.47896942000000003,971.0,0
Sandstone,8.869951178148574,596.9194846979323,Fault,0.5956917050702065,2.237711560562079,3699.0,1
Sandstone,18.12391886569605,631.1085906022258,Dome,0.6046005076371881,3.2137021333630567,2964.0,1
Shale,14.49035566645136,425.9092613445123,Anticline,0.2813686813144904,3.359300105765867,696.0,1
Sandstone,18.08009882833516,667.6944356943162,None,0.5104271961272193,2.6114375042780478,2278.0,0
Shale,9.47560761434446,376.66336574866517,Anticline,0.050539637,2.2141588090613875,1141.0,0
Limestone,11.903679762437529,764.6577390909139,Dome,0.5977843096175839,4.702891769701315,1525.0,0
Shale,18.172611915628032,920.6328265725058,Dome,0.5173432058592131,3.714018728276493,3102.0000000000005,0
Limestone,19.19325604711268,303.4448229007612,Fault,0.2592281950671309,0.8985333294279341,2422.0568297133,0
Shale,0.087351535,696.1924693208904,Dome,0.7726313885441417,0.9236887084523926,3917.0000000000005,0
Shale,14.62594535662037,707.3941776851192,Anticline,0.8739236793859108,2.6034031322743805,3778.0000000000005,0
Sandstone,8.08253668,170.82258113572115,Anticline,0.3078632910335106,2.528053214137044,4401.0,0
Shale,12.180354051183318,955.2875255190564,Fault,0.3285674185171208,3.75052748675073,3424.0,0
Sandstone,11.642962060324717,401.9957191963816,Anticline,0.4879801550832592,2.038754373036704,1526.0,0
Limestone,29.788303973487213,209.1524282857825,Anticline,0.3667165006629388,4.629229743668285,1105.0,0
Shale,20.93148922659879,728.6863223945768,Fault,0.46045505731123304,1.0646194118585544,3981.0,0
Sandstone,11.805570598711183,599.6693207455068,Anticline,0.4012555349790091,1.2367160327944182,982.0,0
Shale,21.60304963617424,353.1769457822779,Dome,0.46024659315595673,1.7088643352391624,850.0,0
Limestone,5.539537376810929,568.4185785306207,None,0.01546077470461,1.3335805336269002,4659.0,0
Shale,4.5940440181321165,851.3561780592992,Fault,0.9055090812962866,4.239191096368427,4765.0,0
Limestone,21.6053132027195,463.65491591649993,Dome,0.2586752402794943,1.320370186478752,3134.1999999999994,0
Shale,18.576129518764645,290.167879737611,Anticline,0.7261144787307433,2.2751171716795184,2737.8,0
